Feature,Coefficient,Absolute_Importance
categorical__charging_start_time_05-01-2025 08:05,-0.07154570161265347,0.07154570161265347
categorical__arrival_time_05-01-2025 08:00,-0.07154570161265347,0.07154570161265347
categorical__charging_start_time_31-01-2025 09:53,-0.07146680724525617,0.07146680724525617
categorical__arrival_time_31-01-2025 09:45,-0.07146680724525617,0.07146680724525617
categorical__timestamp_31-01-2025 09:45,-0.07146680724525617,0.07146680724525617
categorical__charging_start_time_20-01-2025 14:10,-0.07101620376833437,0.07101620376833437
categorical__arrival_time_20-01-2025 14:00,-0.07101620376833437,0.07101620376833437
categorical__timestamp_20-01-2025 14:00,-0.07101620376833437,0.07101620376833437
categorical__charging_start_time_11-03-2025 16:07,0.07099592128042381,0.07099592128042381
categorical__timestamp_11-03-2025 16:00,0.07099592128042381,0.07099592128042381
categorical__arrival_time_11-03-2025 16:00,0.07099592128042381,0.07099592128042381
categorical__charging_start_time_21-01-2025 04:53,0.07099190362596619,0.07099190362596619
categorical__arrival_time_21-01-2025 04:45,0.07099190362596619,0.07099190362596619
categorical__timestamp_21-01-2025 04:45,0.07099190362596619,0.07099190362596619
categorical__charging_start_time_11-03-2025 20:37,0.0709516237870054,0.0709516237870054
categorical__arrival_time_11-03-2025 20:30,0.0709516237870054,0.0709516237870054
categorical__timestamp_11-03-2025 20:30,0.0709516237870054,0.0709516237870054
categorical__timestamp_28-03-2025 22:45,-0.07056472934326688,0.07056472934326688
categorical__arrival_time_28-03-2025 22:45,-0.07056472934326688,0.07056472934326688
categorical__charging_start_time_28-03-2025 22:52,-0.07056472934326688,0.07056472934326688
categorical__timestamp_07-01-2025 15:15,0.07020625108247297,0.07020625108247297
categorical__arrival_time_07-01-2025 15:15,0.07020625108247297,0.07020625108247297
categorical__charging_start_time_07-01-2025 15:26,0.07020625108247297,0.07020625108247297
categorical__arrival_time_28-01-2025 06:15,0.06965100928344102,0.06965100928344102
categorical__charging_start_time_28-01-2025 06:28,0.06965100928344102,0.06965100928344102
categorical__timestamp_28-01-2025 06:15,0.06965100928344102,0.06965100928344102
categorical__charging_start_time_14-02-2025 15:56,-0.06958080866809968,0.06958080866809968
categorical__arrival_time_14-02-2025 15:45,-0.06958080866809968,0.06958080866809968
categorical__timestamp_14-02-2025 15:45,-0.06958080866809968,0.06958080866809968
categorical__charging_start_time_29-01-2025 19:19,0.06956975122485828,0.06956975122485828
categorical__timestamp_29-01-2025 19:15,0.06956975122485828,0.06956975122485828
categorical__arrival_time_29-01-2025 19:15,0.06956975122485828,0.06956975122485828
categorical__arrival_time_19-01-2025 10:15,-0.06952774647214738,0.06952774647214738
categorical__charging_start_time_19-01-2025 10:20,-0.06952774647214738,0.06952774647214738
categorical__timestamp_19-01-2025 10:15,-0.06952774647214738,0.06952774647214738
categorical__arrival_time_29-01-2025 10:30,0.06946842889820806,0.06946842889820806
categorical__timestamp_29-01-2025 10:30,0.06946842889820806,0.06946842889820806
categorical__charging_start_time_29-01-2025 10:36,0.06946842889820806,0.06946842889820806
categorical__arrival_time_03-01-2025 04:15,0.06938532805988187,0.06938532805988187
categorical__timestamp_03-01-2025 04:15,0.06938532805988187,0.06938532805988187
categorical__charging_start_time_03-01-2025 04:27,0.06938532805988187,0.06938532805988187
categorical__arrival_time_11-01-2025 14:30,-0.06938413082809011,0.06938413082809011
categorical__timestamp_11-01-2025 14:30,-0.06938413082809011,0.06938413082809011
categorical__charging_start_time_11-01-2025 14:40,-0.06938413082809011,0.06938413082809011
categorical__arrival_time_26-02-2025 21:30,-0.06924877726280815,0.06924877726280815
categorical__timestamp_26-02-2025 21:30,-0.06924877726280815,0.06924877726280815
categorical__charging_start_time_26-02-2025 21:35,-0.06924877726280815,0.06924877726280815
categorical__timestamp_20-02-2025 03:15,-0.06894055495868062,0.06894055495868062
categorical__charging_start_time_20-02-2025 03:22,-0.06894055495868062,0.06894055495868062
categorical__arrival_time_20-02-2025 03:15,-0.06894055495868062,0.06894055495868062
categorical__arrival_time_08-02-2025 22:15,0.06865770338475922,0.06865770338475922
categorical__timestamp_08-02-2025 22:15,0.06865770338475922,0.06865770338475922
categorical__charging_start_time_08-02-2025 22:26,0.06865770338475922,0.06865770338475922
categorical__assigned_charger_id_CH6,0.06842226801418545,0.06842226801418545
categorical__timestamp_04-02-2025 23:15,0.06783388299908968,0.06783388299908968
categorical__arrival_time_04-02-2025 23:15,0.06783388299908968,0.06783388299908968
categorical__charging_start_time_04-02-2025 23:25,0.06783388299908968,0.06783388299908968
categorical__charging_start_time_12-01-2025 07:57,0.06741018351005883,0.06741018351005883
categorical__arrival_time_12-01-2025 07:45,0.06741018351005883,0.06741018351005883
categorical__timestamp_12-01-2025 07:45,0.06741018351005883,0.06741018351005883
categorical__charging_start_time_17-02-2025 19:04,0.06735731480179827,0.06735731480179827
categorical__arrival_time_17-02-2025 19:00,0.06735731480179827,0.06735731480179827
categorical__timestamp_17-02-2025 19:00,0.06735731480179827,0.06735731480179827
categorical__arrival_time_17-03-2025 16:15,0.06713890038558981,0.06713890038558981
categorical__charging_start_time_17-03-2025 16:21,0.06713890038558981,0.06713890038558981
categorical__timestamp_17-03-2025 16:15,0.06713890038558981,0.06713890038558981
categorical__charging_start_time_06-01-2025 16:27,-0.06704464783383303,0.06704464783383303
categorical__arrival_time_06-01-2025 16:15,-0.06704464783383303,0.06704464783383303
categorical__timestamp_06-01-2025 16:15,-0.06704464783383303,0.06704464783383303
categorical__charging_start_time_18-02-2025 23:20,-0.06683078005759602,0.06683078005759602
categorical__timestamp_18-02-2025 23:15,-0.06683078005759602,0.06683078005759602
categorical__arrival_time_18-02-2025 23:15,-0.06683078005759602,0.06683078005759602
categorical__arrival_time_18-01-2025 09:00,0.06676532738532306,0.06676532738532306
categorical__charging_start_time_18-01-2025 09:06,0.06676532738532306,0.06676532738532306
categorical__timestamp_18-01-2025 09:00,0.06676532738532306,0.06676532738532306
categorical__timestamp_10-02-2025 22:30,0.06668386328820144,0.06668386328820144
categorical__charging_start_time_10-02-2025 22:42,0.06668386328820144,0.06668386328820144
categorical__arrival_time_10-02-2025 22:30,0.06668386328820144,0.06668386328820144
categorical__timestamp_08-03-2025 02:15,0.0666686483115014,0.0666686483115014
categorical__charging_start_time_08-03-2025 02:28,0.0666686483115014,0.0666686483115014
categorical__arrival_time_08-03-2025 02:15,0.0666686483115014,0.0666686483115014
categorical__charging_start_time_28-01-2025 18:35,0.06658504403315704,0.06658504403315704
categorical__timestamp_28-01-2025 18:30,0.06658504403315704,0.06658504403315704
categorical__arrival_time_28-01-2025 18:30,0.06658504403315704,0.06658504403315704
categorical__charging_start_time_18-03-2025 08:07,-0.06656673429997995,0.06656673429997995
categorical__timestamp_18-03-2025 08:00,-0.06656673429997995,0.06656673429997995
categorical__arrival_time_18-03-2025 08:00,-0.06656673429997995,0.06656673429997995
categorical__arrival_time_19-01-2025 04:45,0.06642261194698684,0.06642261194698684
categorical__timestamp_19-01-2025 04:45,0.06642261194698684,0.06642261194698684
categorical__charging_start_time_19-01-2025 04:54,0.06642261194698684,0.06642261194698684
categorical__charging_start_time_22-01-2025 10:13,-0.06629496292998198,0.06629496292998198
categorical__timestamp_22-01-2025 10:00,-0.06629496292998198,0.06629496292998198
categorical__arrival_time_22-01-2025 10:00,-0.06629496292998198,0.06629496292998198
categorical__charging_start_time_06-01-2025 10:55,0.06611858177139707,0.06611858177139707
categorical__arrival_time_06-01-2025 10:45,0.06611858177139707,0.06611858177139707
categorical__timestamp_06-01-2025 10:45,0.06611858177139707,0.06611858177139707
categorical__timestamp_20-02-2025 20:00,0.06596979670229323,0.06596979670229323
categorical__arrival_time_20-02-2025 20:00,0.06596979670229323,0.06596979670229323
categorical__charging_start_time_20-02-2025 20:11,0.06596979670229323,0.06596979670229323
categorical__arrival_time_07-01-2025 05:45,0.0657867138517351,0.0657867138517351
categorical__timestamp_07-01-2025 05:45,0.0657867138517351,0.0657867138517351
categorical__charging_start_time_07-01-2025 05:55,0.0657867138517351,0.0657867138517351
categorical__charging_start_time_18-02-2025 22:03,0.06577876315837217,0.06577876315837217
categorical__arrival_time_18-02-2025 22:00,0.06577876315837217,0.06577876315837217
categorical__timestamp_18-02-2025 22:00,0.06577876315837217,0.06577876315837217
categorical__charging_start_time_08-02-2025 01:22,-0.06568854955610676,0.06568854955610676
categorical__timestamp_08-02-2025 01:15,-0.06568854955610676,0.06568854955610676
categorical__arrival_time_08-02-2025 01:15,-0.06568854955610676,0.06568854955610676
categorical__timestamp_04-03-2025 11:15,-0.06566496331169298,0.06566496331169298
categorical__arrival_time_04-03-2025 11:15,-0.06566496331169298,0.06566496331169298
categorical__charging_start_time_04-03-2025 11:27,-0.06566496331169298,0.06566496331169298
categorical__arrival_time_16-03-2025 02:30,0.06552076949450408,0.06552076949450408
categorical__charging_start_time_16-03-2025 02:38,0.06552076949450408,0.06552076949450408
categorical__timestamp_16-03-2025 02:30,0.06552076949450408,0.06552076949450408
categorical__charging_start_time_09-01-2025 11:51,-0.0651987469316739,0.0651987469316739
categorical__timestamp_09-01-2025 11:45,-0.0651987469316739,0.0651987469316739
categorical__arrival_time_09-01-2025 11:45,-0.0651987469316739,0.0651987469316739
categorical__arrival_time_20-01-2025 21:30,0.0651860224091759,0.0651860224091759
categorical__timestamp_20-01-2025 21:30,0.0651860224091759,0.0651860224091759
categorical__charging_start_time_20-01-2025 21:41,0.0651860224091759,0.0651860224091759
categorical__timestamp_01-02-2025 03:15,-0.06500849435619249,0.06500849435619249
categorical__charging_start_time_01-02-2025 03:19,-0.06500849435619249,0.06500849435619249
categorical__arrival_time_01-02-2025 03:15,-0.06500849435619249,0.06500849435619249
categorical__arrival_time_20-01-2025 17:15,-0.06499840904626397,0.06499840904626397
categorical__charging_start_time_20-01-2025 17:24,-0.06499840904626397,0.06499840904626397
categorical__timestamp_20-01-2025 17:15,-0.06499840904626397,0.06499840904626397
categorical__timestamp_15-02-2025 07:15,-0.06487642655468037,0.06487642655468037
categorical__arrival_time_15-02-2025 07:15,-0.06487642655468037,0.06487642655468037
categorical__charging_start_time_15-02-2025 07:19,-0.06487642655468037,0.06487642655468037
categorical__arrival_time_24-02-2025 07:00,-0.0647841152804231,0.0647841152804231
categorical__charging_start_time_24-02-2025 07:10,-0.0647841152804231,0.0647841152804231
categorical__timestamp_24-02-2025 07:00,-0.0647841152804231,0.0647841152804231
categorical__arrival_time_10-01-2025 14:15,-0.06477819000232041,0.06477819000232041
categorical__timestamp_10-01-2025 14:15,-0.06477819000232041,0.06477819000232041
categorical__charging_start_time_10-01-2025 14:25,-0.06477819000232041,0.06477819000232041
categorical__timestamp_27-02-2025 00:15,0.06416462881328175,0.06416462881328175
categorical__arrival_time_27-02-2025 00:15,0.06416462881328175,0.06416462881328175
categorical__charging_start_time_27-02-2025 00:25,0.06416462881328175,0.06416462881328175
categorical__charging_start_time_17-03-2025 16:58,-0.0640835158608684,0.0640835158608684
categorical__timestamp_17-03-2025 16:45,-0.0640835158608684,0.0640835158608684
categorical__arrival_time_17-03-2025 16:45,-0.0640835158608684,0.0640835158608684
categorical__station_id_ST006,0.06393914995196716,0.06393914995196716
categorical__charging_start_time_04-03-2025 20:46,-0.06387711347740661,0.06387711347740661
categorical__timestamp_04-03-2025 20:45,-0.06387711347740661,0.06387711347740661
categorical__arrival_time_04-03-2025 20:45,-0.06387711347740661,0.06387711347740661
categorical__arrival_time_14-02-2025 14:45,-0.06384369050597172,0.06384369050597172
categorical__charging_start_time_14-02-2025 14:54,-0.06384369050597172,0.06384369050597172
categorical__timestamp_14-02-2025 14:45,-0.06384369050597172,0.06384369050597172
categorical__charging_start_time_09-02-2025 10:42,-0.06367073479423492,0.06367073479423492
categorical__timestamp_09-02-2025 10:30,-0.06367073479423492,0.06367073479423492
categorical__arrival_time_09-02-2025 10:30,-0.06367073479423492,0.06367073479423492
categorical__charging_start_time_09-01-2025 00:40,0.06300287264071769,0.06300287264071769
categorical__arrival_time_09-01-2025 00:30,0.06300287264071769,0.06300287264071769
categorical__timestamp_09-01-2025 00:30,0.06300287264071769,0.06300287264071769
categorical__timestamp_27-02-2025 01:45,-0.06274965600076675,0.06274965600076675
categorical__charging_start_time_27-02-2025 01:51,-0.06274965600076675,0.06274965600076675
categorical__arrival_time_27-02-2025 01:45,-0.06274965600076675,0.06274965600076675
categorical__arrival_time_20-02-2025 23:45,0.06274485013464565,0.06274485013464565
categorical__timestamp_20-02-2025 23:45,0.06274485013464565,0.06274485013464565
categorical__charging_start_time_20-02-2025 23:54,0.06274485013464565,0.06274485013464565
categorical__assigned_charger_id_CH7,0.06266598714422401,0.06266598714422401
categorical__arrival_time_25-03-2025 23:00,0.06255989320703262,0.06255989320703262
categorical__charging_start_time_25-03-2025 23:07,0.06255989320703262,0.06255989320703262
categorical__timestamp_25-03-2025 23:00,0.06255989320703262,0.06255989320703262
categorical__timestamp_25-03-2025 02:30,-0.06251334105688494,0.06251334105688494
categorical__arrival_time_25-03-2025 02:30,-0.06251334105688494,0.06251334105688494
categorical__charging_start_time_25-03-2025 02:32,-0.06251334105688494,0.06251334105688494
categorical__timestamp_20-03-2025 08:45,0.06244198960438281,0.06244198960438281
categorical__arrival_time_20-03-2025 08:45,0.06244198960438281,0.06244198960438281
categorical__charging_start_time_20-03-2025 08:45,0.06244198960438281,0.06244198960438281
categorical__arrival_time_23-03-2025 19:15,0.06235688809472831,0.06235688809472831
categorical__timestamp_23-03-2025 19:15,0.06235688809472831,0.06235688809472831
categorical__charging_start_time_23-03-2025 19:21,0.06235688809472831,0.06235688809472831
categorical__arrival_time_15-02-2025 21:30,0.062084357382372696,0.062084357382372696
categorical__timestamp_15-02-2025 21:30,0.062084357382372696,0.062084357382372696
categorical__charging_start_time_15-02-2025 21:41,0.062084357382372696,0.062084357382372696
categorical__arrival_time_26-02-2025 02:45,-0.06181121715407186,0.06181121715407186
categorical__charging_start_time_26-02-2025 02:51,-0.06181121715407186,0.06181121715407186
categorical__timestamp_26-02-2025 02:45,-0.06181121715407186,0.06181121715407186
categorical__charging_start_time_11-02-2025 08:10,-0.061756468939689495,0.061756468939689495
categorical__arrival_time_11-02-2025 08:00,-0.061756468939689495,0.061756468939689495
categorical__timestamp_11-02-2025 08:00,-0.061756468939689495,0.061756468939689495
categorical__charging_start_time_02-01-2025 03:23,0.06172150205239176,0.06172150205239176
categorical__timestamp_02-01-2025 03:15,0.06172150205239176,0.06172150205239176
categorical__arrival_time_02-01-2025 03:15,0.06172150205239176,0.06172150205239176
categorical__arrival_time_27-01-2025 22:15,0.06172102025950132,0.06172102025950132
categorical__timestamp_27-01-2025 22:15,0.06172102025950132,0.06172102025950132
categorical__charging_start_time_27-01-2025 22:22,0.06172102025950132,0.06172102025950132
categorical__arrival_time_10-01-2025 11:15,-0.06166952647965451,0.06166952647965451
categorical__charging_start_time_10-01-2025 11:21,-0.06166952647965451,0.06166952647965451
categorical__timestamp_10-01-2025 11:15,-0.06166952647965451,0.06166952647965451
categorical__timestamp_21-01-2025 16:45,0.06165714620421065,0.06165714620421065
categorical__charging_start_time_21-01-2025 16:58,0.06165714620421065,0.06165714620421065
categorical__arrival_time_21-01-2025 16:45,0.06165714620421065,0.06165714620421065
categorical__charging_start_time_14-02-2025 18:38,-0.06143270190426202,0.06143270190426202
categorical__timestamp_14-02-2025 18:30,-0.06143270190426202,0.06143270190426202
categorical__arrival_time_14-02-2025 18:30,-0.06143270190426202,0.06143270190426202
categorical__timestamp_12-01-2025 04:15,-0.06139149028635445,0.06139149028635445
categorical__charging_start_time_12-01-2025 04:22,-0.06139149028635445,0.06139149028635445
categorical__arrival_time_12-01-2025 04:15,-0.06139149028635445,0.06139149028635445
categorical__timestamp_19-01-2025 00:30,-0.06092727705457519,0.06092727705457519
categorical__arrival_time_19-01-2025 00:30,-0.06092727705457519,0.06092727705457519
categorical__charging_start_time_19-01-2025 00:30,-0.06092727705457519,0.06092727705457519
categorical__arrival_time_17-01-2025 11:30,-0.060854843654976995,0.060854843654976995
categorical__charging_start_time_17-01-2025 11:43,-0.060854843654976995,0.060854843654976995
categorical__timestamp_17-01-2025 11:30,-0.060854843654976995,0.060854843654976995
numeric__battery_capacity_kwh,-0.060648348496052495,0.060648348496052495
categorical__charging_start_time_24-03-2025 17:56,-0.060645881186323185,0.060645881186323185
categorical__timestamp_24-03-2025 17:45,-0.060645881186323185,0.060645881186323185
categorical__arrival_time_24-03-2025 17:45,-0.060645881186323185,0.060645881186323185
categorical__arrival_time_25-03-2025 20:00,0.06061597168570187,0.06061597168570187
categorical__timestamp_25-03-2025 20:00,0.06061597168570187,0.06061597168570187
categorical__charging_start_time_25-03-2025 20:10,0.06061597168570187,0.06061597168570187
categorical__arrival_time_21-02-2025 02:00,-0.06038628292171373,0.06038628292171373
categorical__charging_start_time_21-02-2025 02:03,-0.06038628292171373,0.06038628292171373
categorical__timestamp_21-02-2025 02:00,-0.06038628292171373,0.06038628292171373
categorical__arrival_time_09-01-2025 19:15,0.060134454408915114,0.060134454408915114
categorical__charging_start_time_09-01-2025 19:29,0.060134454408915114,0.060134454408915114
categorical__timestamp_09-01-2025 19:15,0.060134454408915114,0.060134454408915114
categorical__timestamp_10-02-2025 03:45,-0.06008530887186749,0.06008530887186749
categorical__charging_start_time_10-02-2025 03:52,-0.06008530887186749,0.06008530887186749
categorical__arrival_time_10-02-2025 03:45,-0.06008530887186749,0.06008530887186749
categorical__charging_start_time_13-02-2025 22:09,0.05986080748084862,0.05986080748084862
categorical__arrival_time_13-02-2025 22:00,0.05986080748084862,0.05986080748084862
categorical__timestamp_13-02-2025 22:00,0.05986080748084862,0.05986080748084862
categorical__charging_start_time_08-03-2025 17:36,-0.05948484691288156,0.05948484691288156
categorical__arrival_time_08-03-2025 17:30,-0.05948484691288156,0.05948484691288156
categorical__timestamp_08-03-2025 17:30,-0.05948484691288156,0.05948484691288156
categorical__timestamp_04-03-2025 04:15,0.05883881211797045,0.05883881211797045
categorical__arrival_time_04-03-2025 04:15,0.05883881211797045,0.05883881211797045
categorical__charging_start_time_04-03-2025 04:25,0.05883881211797045,0.05883881211797045
categorical__charging_start_time_13-02-2025 02:15,-0.05830446018435954,0.05830446018435954
categorical__arrival_time_13-02-2025 02:15,-0.05830446018435954,0.05830446018435954
categorical__timestamp_13-02-2025 02:15,-0.05830446018435954,0.05830446018435954
categorical__timestamp_23-02-2025 14:00,-0.05830376761311392,0.05830376761311392
categorical__charging_start_time_23-02-2025 14:00,-0.05830376761311392,0.05830376761311392
categorical__arrival_time_23-02-2025 14:00,-0.05830376761311392,0.05830376761311392
categorical__charging_start_time_05-02-2025 21:56,0.058012689357758905,0.058012689357758905
categorical__arrival_time_05-02-2025 21:45,0.058012689357758905,0.058012689357758905
categorical__timestamp_05-02-2025 21:45,0.058012689357758905,0.058012689357758905
categorical__arrival_time_19-01-2025 13:00,-0.05795909737248684,0.05795909737248684
categorical__charging_start_time_19-01-2025 13:08,-0.05795909737248684,0.05795909737248684
categorical__timestamp_19-01-2025 13:00,-0.05795909737248684,0.05795909737248684
categorical__timestamp_04-01-2025 13:30,-0.05795762144915858,0.05795762144915858
categorical__charging_start_time_04-01-2025 13:38,-0.05795762144915858,0.05795762144915858
categorical__arrival_time_04-01-2025 13:30,-0.05795762144915858,0.05795762144915858
categorical__charging_start_time_13-03-2025 00:45,0.05770574746434124,0.05770574746434124
categorical__timestamp_13-03-2025 00:45,0.05770574746434124,0.05770574746434124
categorical__arrival_time_13-03-2025 00:45,0.05770574746434124,0.05770574746434124
categorical__charging_start_time_24-03-2025 14:28,0.057300487607537136,0.057300487607537136
categorical__arrival_time_24-03-2025 14:15,0.057300487607537136,0.057300487607537136
categorical__timestamp_24-03-2025 14:15,0.057300487607537136,0.057300487607537136
categorical__timestamp_10-02-2025 22:15,-0.05719783471859028,0.05719783471859028
categorical__charging_start_time_10-02-2025 22:18,-0.05719783471859028,0.05719783471859028
categorical__arrival_time_10-02-2025 22:15,-0.05719783471859028,0.05719783471859028
categorical__arrival_time_12-02-2025 06:00,0.05718152632857281,0.05718152632857281
categorical__timestamp_12-02-2025 06:00,0.05718152632857281,0.05718152632857281
categorical__charging_start_time_12-02-2025 06:10,0.05718152632857281,0.05718152632857281
categorical__charging_start_time_23-01-2025 09:58,0.057109690207747026,0.057109690207747026
categorical__arrival_time_23-01-2025 09:45,0.057109690207747026,0.057109690207747026
categorical__timestamp_23-01-2025 09:45,0.057109690207747026,0.057109690207747026
categorical__timestamp_02-03-2025 11:15,0.0569368493799784,0.0569368493799784
categorical__charging_start_time_02-03-2025 11:23,0.0569368493799784,0.0569368493799784
categorical__arrival_time_02-03-2025 11:15,0.0569368493799784,0.0569368493799784
categorical__time_slot_Peak,0.056884492689947,0.056884492689947
categorical__traffic_density_High,0.056884492689947,0.056884492689947
categorical__time_slot_Off-Peak,-0.056884492689947,0.056884492689947
categorical__arrival_time_29-01-2025 15:00,0.05688414365584559,0.05688414365584559
categorical__timestamp_29-01-2025 15:00,0.05688414365584559,0.05688414365584559
categorical__charging_start_time_29-01-2025 15:09,0.05688414365584559,0.05688414365584559
categorical__timestamp_26-01-2025 08:15,-0.056771809098856166,0.056771809098856166
categorical__arrival_time_26-01-2025 08:15,-0.056771809098856166,0.056771809098856166
categorical__charging_start_time_26-01-2025 08:27,-0.056771809098856166,0.056771809098856166
categorical__charging_start_time_30-01-2025 14:18,-0.056720729981749145,0.056720729981749145
categorical__timestamp_30-01-2025 14:15,-0.056720729981749145,0.056720729981749145
categorical__arrival_time_30-01-2025 14:15,-0.056720729981749145,0.056720729981749145
categorical__arrival_time_24-01-2025 19:45,-0.056476503706099614,0.056476503706099614
categorical__timestamp_24-01-2025 19:45,-0.056476503706099614,0.056476503706099614
categorical__charging_start_time_24-01-2025 19:52,-0.056476503706099614,0.056476503706099614
categorical__charging_start_time_01-02-2025 13:26,0.056403866253112195,0.056403866253112195
categorical__arrival_time_01-02-2025 13:15,0.056403866253112195,0.056403866253112195
categorical__timestamp_01-02-2025 13:15,0.056403866253112195,0.056403866253112195
categorical__charging_start_time_20-01-2025 13:25,0.056374265510816986,0.056374265510816986
categorical__timestamp_20-01-2025 13:15,0.056374265510816986,0.056374265510816986
categorical__arrival_time_20-01-2025 13:15,0.056374265510816986,0.056374265510816986
categorical__timestamp_10-01-2025 09:00,0.056336346621440346,0.056336346621440346
categorical__arrival_time_10-01-2025 09:00,0.056336346621440346,0.056336346621440346
categorical__charging_start_time_10-01-2025 09:13,0.056336346621440346,0.056336346621440346
categorical__arrival_time_06-03-2025 01:30,-0.056232605876231835,0.056232605876231835
categorical__timestamp_06-03-2025 01:30,-0.056232605876231835,0.056232605876231835
categorical__charging_start_time_06-03-2025 01:43,-0.056232605876231835,0.056232605876231835
categorical__timestamp_23-03-2025 18:00,-0.056015070164291365,0.056015070164291365
categorical__arrival_time_23-03-2025 18:00,-0.056015070164291365,0.056015070164291365
categorical__charging_start_time_23-03-2025 18:10,-0.056015070164291365,0.056015070164291365
categorical__charging_start_time_28-01-2025 03:00,0.05571864755927423,0.05571864755927423
categorical__arrival_time_28-01-2025 03:00,0.05571864755927423,0.05571864755927423
categorical__timestamp_28-01-2025 03:00,0.05571864755927423,0.05571864755927423
categorical__charging_start_time_08-01-2025 20:18,0.05556912455071986,0.05556912455071986
categorical__arrival_time_08-01-2025 20:15,0.05556912455071986,0.05556912455071986
categorical__timestamp_08-01-2025 20:15,0.05556912455071986,0.05556912455071986
categorical__charging_start_time_20-02-2025 08:10,-0.0554816377774533,0.0554816377774533
categorical__timestamp_20-02-2025 08:00,-0.0554816377774533,0.0554816377774533
categorical__arrival_time_20-02-2025 08:00,-0.0554816377774533,0.0554816377774533
categorical__timestamp_03-02-2025 18:30,0.055188075007176894,0.055188075007176894
categorical__arrival_time_03-02-2025 18:30,0.055188075007176894,0.055188075007176894
categorical__charging_start_time_03-02-2025 18:34,0.055188075007176894,0.055188075007176894
categorical__charging_start_time_17-02-2025 01:27,0.055128086112522644,0.055128086112522644
categorical__arrival_time_17-02-2025 01:15,0.055128086112522644,0.055128086112522644
categorical__timestamp_17-02-2025 01:15,0.055128086112522644,0.055128086112522644
categorical__arrival_time_22-02-2025 17:30,0.05512434210715606,0.05512434210715606
categorical__charging_start_time_22-02-2025 17:39,0.05512434210715606,0.05512434210715606
categorical__timestamp_22-02-2025 17:30,0.05512434210715606,0.05512434210715606
categorical__timestamp_11-03-2025 09:00,-0.05464030459943562,0.05464030459943562
categorical__charging_start_time_11-03-2025 09:11,-0.05464030459943562,0.05464030459943562
categorical__arrival_time_11-03-2025 09:00,-0.05464030459943562,0.05464030459943562
categorical__arrival_time_21-02-2025 20:30,0.05458596797307854,0.05458596797307854
categorical__timestamp_21-02-2025 20:30,0.05458596797307854,0.05458596797307854
categorical__charging_start_time_21-02-2025 20:34,0.05458596797307854,0.05458596797307854
categorical__charging_start_time_12-02-2025 11:58,0.05446401586005627,0.05446401586005627
categorical__timestamp_12-02-2025 11:45,0.05446401586005627,0.05446401586005627
categorical__arrival_time_12-02-2025 11:45,0.05446401586005627,0.05446401586005627
categorical__arrival_time_15-03-2025 14:15,0.05434065488569006,0.05434065488569006
categorical__timestamp_15-03-2025 14:15,0.05434065488569006,0.05434065488569006
categorical__charging_start_time_15-03-2025 14:23,0.05434065488569006,0.05434065488569006
categorical__timestamp_17-02-2025 00:15,0.054238202118165844,0.054238202118165844
categorical__arrival_time_17-02-2025 00:15,0.054238202118165844,0.054238202118165844
categorical__charging_start_time_17-02-2025 00:23,0.054238202118165844,0.054238202118165844
categorical__timestamp_18-01-2025 12:30,0.05419411587880226,0.05419411587880226
categorical__charging_start_time_18-01-2025 12:40,0.05419411587880226,0.05419411587880226
categorical__arrival_time_18-01-2025 12:30,0.05419411587880226,0.05419411587880226
categorical__arrival_time_31-01-2025 20:30,0.05417911103568721,0.05417911103568721
categorical__timestamp_31-01-2025 20:30,0.05417911103568721,0.05417911103568721
categorical__charging_start_time_31-01-2025 20:37,0.05417911103568721,0.05417911103568721
categorical__arrival_time_01-02-2025 02:30,-0.05412452640257375,0.05412452640257375
categorical__charging_start_time_01-02-2025 02:31,-0.05412452640257375,0.05412452640257375
categorical__timestamp_01-02-2025 02:30,-0.05412452640257375,0.05412452640257375
categorical__charging_start_time_08-02-2025 08:42,-0.054023846116439275,0.054023846116439275
categorical__timestamp_08-02-2025 08:30,-0.054023846116439275,0.054023846116439275
categorical__arrival_time_08-02-2025 08:30,-0.054023846116439275,0.054023846116439275
categorical__arrival_time_23-03-2025 02:45,0.053808866392547686,0.053808866392547686
categorical__timestamp_23-03-2025 02:45,0.053808866392547686,0.053808866392547686
categorical__charging_start_time_23-03-2025 02:58,0.053808866392547686,0.053808866392547686
categorical__timestamp_19-01-2025 14:15,-0.053715315473238275,0.053715315473238275
categorical__arrival_time_19-01-2025 14:15,-0.053715315473238275,0.053715315473238275
categorical__charging_start_time_19-01-2025 14:25,-0.053715315473238275,0.053715315473238275
categorical__arrival_time_09-01-2025 13:15,-0.05348651477336593,0.05348651477336593
categorical__charging_start_time_09-01-2025 13:21,-0.05348651477336593,0.05348651477336593
categorical__timestamp_09-01-2025 13:15,-0.05348651477336593,0.05348651477336593
categorical__timestamp_05-02-2025 19:00,-0.053394653515157924,0.053394653515157924
categorical__arrival_time_05-02-2025 19:00,-0.053394653515157924,0.053394653515157924
categorical__charging_start_time_05-02-2025 19:06,-0.053394653515157924,0.053394653515157924
categorical__arrival_time_25-02-2025 21:15,-0.053095305553171344,0.053095305553171344
categorical__timestamp_25-02-2025 21:15,-0.053095305553171344,0.053095305553171344
categorical__charging_start_time_25-02-2025 21:24,-0.053095305553171344,0.053095305553171344
categorical__arrival_time_26-02-2025 07:45,0.05303041477802433,0.05303041477802433
